Company_name,Company_website,Practitioner_names,url,Company_address
"
	Body Central Physical Therapy",https://www.bodycentralpt.net/,Mathew Wise ,https://concussioncareproviders.com/listing/body-central-physical-therapy/,"
	7493 East Tanque Verde Rd, Tucson, AZ 85715, United States"
"
	BodyCentral Physical Therapy",https://www.bodycentralpt.net/,Kristen Waldron ,https://concussioncareproviders.com/listing/bodycentral-physical-therapy-2/,"
	1991 E Ajo Way #149, Tucson, AZ 85713, United States"
"
	BodyCentral Physical Therapy",https://www.bodycentralpt.net/,Anne Hasenkamp AD ,https://concussioncareproviders.com/listing/bodycentral-physical-therapy/,"
	8327 North Oracle Rd, Tucson, AZ 85704, United States"
"
	Body Central PT",https://www.bodycentralpt.net/,Tal Milchan RN ,https://concussioncareproviders.com/listing/body-central-pt/,"
	3124 N Swan rd, Tucson, AZ 85712, United States"
"
	BIR",,Ben Selbo ,https://concussioncareproviders.com/listing/bir/,"
	10230 Teal Hollow Dr, Frisco, TX 75035, United States"
"
	BenchMark Rehab Partners",https://benchmark.urpt.com/,Alesha Walker ,https://concussioncareproviders.com/listing/benchmark-rehab-partners/,"
	710 S Mobile St Unit 5, Fairhope, AL 36532, United States"
"
	Beth Israel Deaconness – Plymouth",http://www.bidhplymouth.org/default.cfm,"Alma Hill, PT, DPT ",https://concussioncareproviders.com/listing/beth-israel-deaconness-plymouth/,"
	3 Village Green North, Suite 331, Plymouth, MA 02360"
"
	Benchmark",https://benchmark.urpt.com/,Thomas Jackson RN ,https://concussioncareproviders.com/listing/benchmark/,"
	990 E Main St #7, Blue Ridge, GA 30512, United States"
"
	Benchmark Physical Therapy",https://benchmark.urpt.com/,James Clark ,https://concussioncareproviders.com/listing/benchmark-physical-therapy-2/,"
	1509 Heritage Oaks Way, Knoxville, TN 37923, United States"
"
	Beloit Health System",https://beloithealthsystem.org/,Laurie Endres ,https://concussioncareproviders.com/listing/beloit-health-system/,"
	1969 West Hart Rd, Beloit, WI 53511, United States"
"
	Benchmark Physical Therapy",https://benchmark.urpt.com/,Ann Bright ,https://concussioncareproviders.com/listing/benchmark-physical-therapy/,"
	7921 Trout Lily Dr, Ooltewah, TN 37363, United States"
"
	Bayside Physical Therapy",https://baysidept.com/,Joshua Ferguson RN ,https://concussioncareproviders.com/listing/bayside-physical-therapy/,"
	202 Coursevall Drive, Suite 111 &112, Centreville, MD 21617, USA"
"
	Belmont University",http://www.belmont.edu/pt/index.html,Emory Bearman RN ,https://concussioncareproviders.com/listing/belmont-university/,"
	1111 Fatherland St #101, Nashville, TN 37206, United States"
"
	Bayhealth Medical Center",https://www.bayhealth.org/,Angela Mollohan ,https://concussioncareproviders.com/listing/bayhealth-medical-center/,"
	560 S. Governors Ave., Dover, DE 19901, United States"
"
	Bay State Physical Therapist",https://baystatept.com/,Brittany Little ,https://concussioncareproviders.com/listing/bay-state-physical-therapist/,"
	540 Gallivan Boulevard, Dorchester, MA 02124, United States"
"
	Balance PT",https://balance-rehab.com/,kathryn cortelyou PT ,https://concussioncareproviders.com/listing/balance-pt/,"
	38 oriole rd, windham, NH 03087, United States"
"
	Aurora Medical Center Oshkosh",https://www.aurorahealthcare.org/,Kristina Barrett ,https://concussioncareproviders.com/listing/aurora-medical-center-oshkosh-2/,"
	3310 Nelson Rd, Oshkosh, WI 54904, United States"
"
	Aurora Healthcare",https://www.aurorahealthcare.org/,Emily Marshall ,https://concussioncareproviders.com/listing/aurora-healthcare/,"
	1723 Southland Ave, Oshkosh, WI 54902, United States"
"
	Centers for Rehab Services",https://www.upmc.com/,Anne Mucha ,https://concussioncareproviders.com/listing/centers-for-rehab-services/,"
	606 Oxford Blvd, Pittsburgh, PA 15243, United States"
"
	Centra",https://www.centrahealth.com/,Corey Keister ,https://concussioncareproviders.com/listing/centra/,"
	519 Church St Apt 1, Lynchburg, VA 24504, United States"
"
	Center for Physical Rehabilitation",http://www.cprtherapy.org/,Dennis Gillette RN ,https://concussioncareproviders.com/listing/center-for-physical-rehabilitation/,"
	754 N. College Rd #D, Twin Falls, ID 83301, United States"
"
	Dawson Physical Therapy",http://www.dawsonphysicaltherapy.com/,"Cassie Dawson, PT, DPT, SCS, ATC, CSCS ",https://concussioncareproviders.com/listing/dawson-physical-therapy/,"
	1512 Main Street, Benton, KY 42025, USA"
"
	Cary Medial Center",https://www.carymedicalcenter.org/,Tracie Papsadora ,https://concussioncareproviders.com/listing/cary-medial-center/,"
	47 Lynn Dr, Caribou, ME 04736, United States"
"
	Carlinville Area Hospital",https://www.cahcare.com/,Kathleen Laboray ,https://concussioncareproviders.com/listing/carlinville-area-hospital/,"
	315 Yaeger Lake Trail, LITCHFIELD, IL 62056, United States"
"
	Cape Cod Rehab",http://www.capecodrehab.com/,Briana Lackenby ,https://concussioncareproviders.com/listing/cape-cod-rehab/,"
	735 Attucks Lane, Hyannis, MA 02601, United States"
"
	Burke Rehabilitation Hospital",https://www.burke.org/,Katelyn Walter ,https://concussioncareproviders.com/listing/burke-rehabilitation-hospital-2/,"
	801 Mamaroneck Ave Apt109, White Plains, NY 10605, United States"
"
	Brookdale Health",https://brookdalehealth.com/,Rhianna Nichols ,https://concussioncareproviders.com/listing/brookdale-health-2/,"
	13301 Maple Knoll Way Apt706, Maple Grove, MN 55369, United States"
"
	Broward Health",https://www.browardhealth.org/,Paul McGowan ,https://concussioncareproviders.com/listing/broward-health/,"
	3100 Coral Hills Dr, Coral Springs, FL 33065, United States"
"
	Brookdale Health",https://brookdalehealth.com/,Steven Wynia ,https://concussioncareproviders.com/listing/brookdale-health-3/,"
	13640 Olivia Ct, Becker, MN 55308-9381, United States"
"
	Brookdale Health",https://brookdalehealth.com/,"Kara Talbot, PT, DPT ",https://concussioncareproviders.com/listing/brookdale-health/,"
	5740 Brooklyn Blvd, Brooklyn Center, MN 55429, USA"
"
	Breakthru Physical Therapy and Fitness",https://breakthruptfitness.com/,Kevin Schnitzer ,https://concussioncareproviders.com/listing/breakthru-physical-therapy-and-fitness-2/,"
	200 Tuckerton Rd, Medford, NJ 08055, United States"
"
	Bowman Physical Therapy",,Janice Bowman ,https://concussioncareproviders.com/listing/bowman-physical-therapy-2/,"
	4510 Mill Valley Rd, Moorpark, CA 93021, United States"
"
	Brigham and Women’s Hospital",https://www.brighamandwomens.org/,"Kristina Dunlea PT, DPT, NCS ",https://concussioncareproviders.com/listing/brigham-and-womens-hospital/,"
	20 Patriot Place, Foxboro, MA 02035, United States"
"
	Tri-State Rehab Services",,Wes Lauderback ,https://concussioncareproviders.com/listing/tri-state-rehab-services/,"
	8985 Ohio River Rd, Wheelersburg, OH 45694, USA"
"
	Bodywise Physical Therapy and Fitness",http://www.bodywisetherapyfitness.com/,Shane Hamman ,https://concussioncareproviders.com/listing/bodywise-physical-therapy-and-fitness/,"
	PO Box 4248, Stateline, NV 89449, United States"
"
	Daly Physical Therapy Services",,Kevin Daly ,https://concussioncareproviders.com/listing/daly-physical-therapy-services/,"
	1366 El Camino Dr, Clayton, CA 94517, United States"
"
	Bodycentral PT",https://www.bodycentralpt.net/,Ethan Paster RN ,https://concussioncareproviders.com/listing/bodycentral-pt/,"
	2552 E Halcyon Rd, Tucson, AZ 85716, United States"
"
	Custer Regional Hospital Rehabilitation",https://directory.monument.health/facility/sd/rapid-city/1050-fairmont-boulevard,Betina Basso ,https://concussioncareproviders.com/listing/custer-regional-hospital-rehabilitation/,"
	13621 Neck Yoke Rd, Rapid City, SD 57702, United States"
"
	Connect Physical Therapy LLC",https://www.connectphysicaltherapyllc.com/,Maryann Mancini PT ,https://concussioncareproviders.com/listing/connect-physical-therapy-llc-2/,"
	777 Echo Lake Rd #I, Watertown, CT 06795, United States"
"
	CoxHealth Monett",https://www.coxhealth.com/,Dan Schmutz ,https://concussioncareproviders.com/listing/coxhealth-monett/,"
	Mount Vernon, MO 65712, United States"
"
	CSULB Club Sports Program",http://web.csulb.edu/divisions/students/clubsports/,Kristin DeMars ,https://concussioncareproviders.com/listing/csulb-club-sports-program/,"
	9611 Lassen Circle, Huntington Beach, CA 92646, United States"
"
	Connect Physical Therapy LLC",https://www.connectphysicaltherapyllc.com/,Amber Hayes PT ,https://concussioncareproviders.com/listing/connect-physical-therapy-llc/,"
	52 Pilgrim Rd, Torrington, CT 06790, United States"
"
	Concord Hospital – Center for Sports Medicine",https://www.concordhospital.org/medical-services/rehabilitation/,Tracy Carter ,https://concussioncareproviders.com/listing/concord-hospital-center-for-sports-medicine/,"
	264 Pleasant St, Concord, NH 03234, United States"
"
	Columbus Physical Therapy",https://www.columbusphysicaltherapy.com/,Joshua Hamilton ,https://concussioncareproviders.com/listing/columbus-physical-therapy/,"
	3805 35th St, Columbus, NE 68601, United States"
"
	CoasTherapy",https://www.coastherapy.com/,"Jamie Newsom, DPT, ITPT ",https://concussioncareproviders.com/listing/coastherapy-2/,"
	9036 Adams Ave, Huntington Beach, CA 92646, USA"
"
	Colorado Canyons Hospital and Medical Center Adult Rehabilitation",https://www.coloradocanyonshospital.com/other-services/adult-rehabilitation,Rogan Adams RN ,https://concussioncareproviders.com/listing/colorado-canyons-hospital-and-medical-center-adult-rehabilitation/,"
	551 Kokopelli Blvd #J, Fruita, CO 81521, United States"
"
	Champion Physical Therapist",,Matthew Powers RN ,https://concussioncareproviders.com/listing/champion-physical-therapist/,"
	358 Madison Circle, Harrogate, TN 37752, United States"
"
	The Shirley Ryan Ability Lab",https://www.sralab.org/,Meaghan Gilb ,https://concussioncareproviders.com/listing/the-shirley-ryan-ability-lab/,"
	355 East Erie Street, Chicago, IL 60611, USA"
"
	Next Level Performance and Sports Therapy",https://gonextlevelpt.com/,"Kirsten Carmichael DPT, CSCS, ITPT ",https://concussioncareproviders.com/listing/next-level-performance-and-sports-therapy/,"
	3318 Swetzer Rd, Loomis, CA 95650, USA"
"
	CentraCare Health – Long Prairie",https://www.centracare.com/locations/,Audra Zastrow ,https://concussioncareproviders.com/listing/centracare-health-long-prairie/,"
	24252 220th St, Long Prairie, MN 56347, United States"
"
	Central Montana Medical Center",https://www.cmmc.health/,Lance Reesor ,https://concussioncareproviders.com/listing/central-montana-medical-center-2/,"
	112 Turquoise Dr, Lewistown, MT 59457, United States"
"
	Children’s Mercy Sports Medicine",https://www.childrensmercy.org/departments-and-clinics/orthopedics/sports-medicine/,Tiffany Whitney ,https://concussioncareproviders.com/listing/childrens-mercy-sports-medicine/,"
	15995 S Clairborne St, Olathe, KS 66062, United States"
"
	Fl Hospital",https://www.adventhealth.com/hospital/adventhealth-altamonte-springs,Amie Jasper DPT ,https://concussioncareproviders.com/listing/fl-hospital/,"
	601 East Altamonte Drive, Altamonte Springs, FL, USA"
"
	Yale New Haven Health",https://www.ynhhs.org/,"Bridget Gamache, DPT ",https://concussioncareproviders.com/listing/yale-new-haven-health/,"
	Westerly Hospital Rehabilitation Services, Westerly, RI 02891"
"
	First Physical Therapy",https://www.firstptri.com/,"Jan Chamberlain PT, ATC ",https://concussioncareproviders.com/listing/first-physical-therapy-2/,"
	14 Clara Dr #3, Mystic, CT 06355, United States"
"
	EntireCare Rehab & Sports Medicine Experts",https://www.nahealth.com/entirecare-rehab-sports-medicine,"Eric Mace, PT ",https://concussioncareproviders.com/listing/entirecare-rehab-sports-medicine-experts/,"
	35 Dry Creek Rd, Sedona, AZ 86336, United States"
"
	Evergreen Physical Therapy Specialists",https://www.evergreenpt.net/,Elisabeth Ashoff ,https://concussioncareproviders.com/listing/evergreen-physical-therapy-specialists/,"
	200 East Del Mar Blvd #302, Pasadena, CA 91105, United States"
"
	Evelyne Burtis PT",https://benchmark.urpt.com/,Evelyne Burtis PT ,https://concussioncareproviders.com/listing/evelyne-burtis-pt/,"
	6397 Lee Hwy #300, Chattanooga, TN 37421, United States"
"
	Impact Rehab & Wellness",http://www.impactrehabwellness.com,Michael Siegenthaler ,https://concussioncareproviders.com/listing/impact-rehab-wellness/,"
	114 W 7th St, Okmulgee, OK 74447, USA"
"
	Essentia Health",https://www.essentiahealth.org/,James Warfield ,https://concussioncareproviders.com/listing/essentia-health/,"
	203 E Gilead St, Sandstone, MN 55072, United States"
"
	Essentia Health",https://www.essentiahealth.org/,Zane Sundberg RN ,https://concussioncareproviders.com/listing/essentia-health-2/,"
	705 Lundorf Dr, Sandstone, MN 55072, United States"
"
	Ellis Medicine",http://www.ellismedicine.org/,Audrey Paslow ,https://concussioncareproviders.com/listing/ellis-medicine-2/,"
	1101 Nott St, Schenectady, NY 12308, United States"
"
	Eastern Oregon Physical Therapy",https://www.rmts.clinic/Oregon/Physical-Therapy-Hermiston/a~6330--c~351353/article.html,Jeffrey Snell ,https://concussioncareproviders.com/listing/eastern-oregon-physical-therapy/,"
	82578 C St, Hermiston, OR 97838, United States"
"
	E&A Therapy",,Alex Weinert ,https://concussioncareproviders.com/listing/ea-therapy/,"
	29 Fulton Ave, Telford, PA 18969, United States"
"
	Dundy County Hospital",https://www.dchbenkelman.com/,Trevor Horner RN ,https://concussioncareproviders.com/listing/dundy-county-hospital/,"
	904 9th ave w, Benkelman, NE 69021, United States"
"
	Dylan Steigers Concussion Project",https://peakpt-mt.com/dylan-steigers-concussion-project,Jill Olson ,https://concussioncareproviders.com/listing/dylan-steigers-concussion-project/,"
	1940 Harve, Missoula, MT 59801, United States"
"
	DMV Sports Medicine Institute",http://www.dmv-smi.com/,Keiron Holmes ,https://concussioncareproviders.com/listing/dmv-sports-medicine-institute/,"
	13576 Minnieville Rd, Woodbridge, VA 22192, United States"
"
	Georgia Bone and Joint Physical Therapy",https://www.georgiaboneandjoint.org/,Russell Foley RN ,https://concussioncareproviders.com/listing/georgia-bone-and-joint-physical-therapy/,"
	1755 HWY 34 East #1300, Newnan, GA 30265, United States"
"
	Denver Back Pain Specialists",https://www.denverbackpainspecialists.com/,Amy Valenta ,https://concussioncareproviders.com/listing/denver-back-pain-specialists/,"
	392 Toledo St, Greenwood Village, CO 80111, United States"
"
	Day Physical Therapy Management",https://www.hatcityphysicaltherapy.com/,Karen Constantine ,https://concussioncareproviders.com/listing/day-physical-therapy-management/,"
	12 Karen Rd, Danbury, CT 06811, United States"
"
	Delta Healthcare Associates",,Rachel Ottaway ,https://concussioncareproviders.com/listing/delta-healthcare-associates/,"
	P. O. Box 123, Sherman, NY 14781, United States"
"
	Danit Macklin PT, DPT",https://www.mybalancecenter.com/,Danit Macklin ,https://concussioncareproviders.com/listing/danit-macklin-pt-dpt/,"
	440 Sagamore Ave, Teaneck, NJ 07666, United States"
"
	GrandItasca clinic and Hospital Formerly Itasca Medical center",https://www.granditasca.org/Home,Kevin Friesen ,https://concussioncareproviders.com/listing/granditasca-clinic-and-hospital-formerly-itasca-medical-center/,"
	111SE 3rd St, Grand Rapids, MN 55744, United States"
"
	Galena Sport Physical Therapy",http://www.galenasport.com/,"Justine Anderson, PT ",https://concussioncareproviders.com/listing/galena-sport-physical-therapy/,"
	4773 Caughlin Parkway #1, Reno, NV 89519, United States"
"
	Florida Hospital",https://www.adventhealth.com/,"Toni Monat, PT, DPT ",https://concussioncareproviders.com/listing/florida-hospital-5/,"
	9531 Valparaiso Court, Indianapolis, IN, USA"
"
	GHCSCW",https://ghcscw.com/,Barb Urmann RN ,https://concussioncareproviders.com/listing/ghcscw/,"
	8080 Watts Rd, Madison, WI 53719, United States"
"
	Geisinger Health Systems",https://www.geisinger.org/,Carl Wiedlich RN ,https://concussioncareproviders.com/listing/geisinger-health-systems/,"
	1175 E Mountain Boulevard, Wilkes-Barre, PA 18707, United States"
"
	Fusion Medical Staffing",https://www.fusionmedstaff.com/,Jacob Young ,https://concussioncareproviders.com/listing/fusion-medical-staffing/,"
	15570 Spruce St, Monroe, MI 48161, United States"
"
	Functional Performance Center",http://www.functionalperformance.com,"Sara Ullenbruch, PT, DPT ",https://concussioncareproviders.com/listing/functional-performance-center/,"
	2065 S Cottonwood Dr #1, Tempe, AZ 85282, USA"
